date,YR,MTH,DAY,DIR,SPD,TEMPc,RelHUM,SD,PRCP,Mean Daily Max 8-hr Ozone Concentration,Total_Count,Tcount_abvMedian,GBTpredict2014,GBTacc,color0,color1
2014-01-01,2014,1,1,197.5,7.5,-2.1825396825396823,54.76190476190477,0.0,0.0,0.016,307.0,1,1,True,#999,#f00
2014-01-02,2014,1,2,37.586206896551715,13.310344827586205,-1.8965517241379308,79.4061302681992,0.0,0.33,0.020750000000000005,365.0,1,1,True,#727272,#f00
2014-01-03,2014,1,3,246.55172413793102,17.206896551724142,-9.042145593869733,78.06513409961687,1.1724137931034482,0.29,0.0265,270.0,1,0,False,#b2b2b2,#00f
2014-01-04,2014,1,4,236.42857142857144,6.821428571428571,-10.218253968253972,58.92857142857143,2.25,0.0,0.0165,290.0,1,1,True,#a5a5a5,#f00
2014-01-05,2014,1,5,26.66666666666667,2.5,-3.648148148148149,82.68518518518516,1.6333333333333333,0.14,0.018500000000000003,306.0,1,1,True,#9a9a9a,#f00
2014-01-06,2014,1,6,185.66666666666663,12.666666666666664,7.481481481481483,88.14814814814814,0.4666666666666667,0.36,0.026,387.0,1,1,True,#636363,#f00
2014-01-07,2014,1,7,263.57142857142856,23.42857142857143,-10.992063492063492,44.345238095238095,0.0,0.0,0.02425,310.0,1,0,False,#979797,#00f
2014-01-08,2014,1,8,257.85714285714283,11.607142857142858,-10.773809523809524,51.3888888888889,0.0,0.0,0.0145,330.0,1,1,True,#898989,#f00
2014-01-09,2014,1,9,206.78571428571428,5.928571428571429,-3.80952380952381,47.12301587301586,0.0,0.0,0.0145,297.0,1,1,True,#a0a0a0,#f00
2014-01-10,2014,1,10,39.67741935483871,2.677419354838709,-0.6810035842293907,78.40501792114695,0.0,0.11,0.00375,328.0,1,1,True,#8b8b8b,#f00
2014-01-11,2014,1,11,103.22580645161293,7.161290322580645,8.369175627240143,97.93906810035841,0.0,0.5,0.019750000000000004,261.0,0,1,False,#b8b8b8,#f00
2014-01-12,2014,1,12,253.57142857142856,12.5,8.45238095238095,69.74206349206351,0.0,0.05,0.02225,261.0,0,1,False,#b8b8b8,#f00
2014-01-13,2014,1,13,157.5,5.642857142857142,4.722222222222221,72.42063492063492,0.0,0.0,0.01425,393.0,1,1,True,#5f5f5f,#f00
2014-01-14,2014,1,14,209.6551724137931,4.620689655172415,8.697318007662837,81.60919540229881,0.0,0.38,0.0065,321.0,1,1,True,#909090,#f00
2014-01-15,2014,1,15,143.0,4.033333333333333,4.240740740740741,94.7222222222222,0.0,0.0,0.006999999999999999,337.0,1,1,True,#858585,#f00
2014-01-16,2014,1,16,258.57142857142856,6.7142857142857135,4.623015873015873,82.53968253968254,0.0,0.0,0.010333333333333332,305.0,1,1,True,#9a9a9a,#f00
2014-01-17,2014,1,17,243.57142857142856,4.964285714285714,2.6388888888888893,70.73412698412695,0.0,0.0,0.01375,315.0,1,1,True,#949494,#f00
2014-01-18,2014,1,18,179.33333333333337,8.166666666666666,2.9259259259259247,77.12962962962959,0.0,0.07,0.017,253.0,0,1,False,#bebebe,#f00
2014-01-19,2014,1,19,249.64285714285717,12.714285714285715,-1.7063492063492067,63.39285714285714,0.0,0.0,0.01575,291.0,1,1,True,#a4a4a4,#f00
2014-01-20,2014,1,20,237.85714285714286,12.535714285714285,3.6507936507936503,58.03571428571429,0.0,0.0,0.02525,303.0,1,1,True,#9c9c9c,#f00
2014-01-21,2014,1,21,171.03448275862067,15.344827586206891,-4.0038314176245215,69.82758620689657,0.3448275862068966,0.46,0.02525,291.0,1,0,False,#a4a4a4,#00f
2014-01-22,2014,1,22,336.42857142857144,18.142857142857142,-11.428571428571432,65.67460317460318,2.571428571428572,0.02,0.025333333333333333,281.0,1,0,False,#ababab,#00f
2014-01-23,2014,1,23,282.5,10.857142857142858,-10.992063492063494,59.82142857142857,2.0,0.0,0.021,335.0,1,1,True,#868686,#f00
2014-01-24,2014,1,24,271.07142857142856,10.714285714285714,-10.039682539682538,59.424603174603185,1.6071428571428572,0.0,0.02466666666666667,299.0,1,1,True,#9e9e9e,#f00
2014-01-25,2014,1,25,207.66666666666663,14.233333333333333,-6.185185185185188,68.33333333333334,1.0333333333333334,0.04,0.02125,247.0,0,1,False,#c2c2c2,#f00
2014-01-26,2014,1,26,247.85714285714286,13.5,-6.527777777777778,64.28571428571428,1.3571428571428572,0.0,0.0295,279.0,1,1,True,#acacac,#f00
2014-01-27,2014,1,27,153.57142857142858,8.035714285714286,-1.1309523809523807,64.38492063492063,0.8928571428571429,0.0,0.02625,332.0,1,1,True,#888,#f00
2014-01-28,2014,1,28,341.7857142857143,11.821428571428573,-7.896825396825397,38.392857142857146,0.32142857142857145,0.0,0.025,305.0,1,1,True,#9a9a9a,#f00
2014-01-29,2014,1,29,276.07142857142856,10.285714285714286,-8.31349206349206,53.86904761904764,0.21428571428571427,0.04,0.02175,248.0,0,1,False,#c1c1c1,#f00
2014-01-30,2014,1,30,220.0,6.821428571428571,-7.202380952380952,49.30555555555557,0.2857142857142857,0.0,0.013,286.0,1,1,True,#a7a7a7,#f00
2014-01-31,2014,1,31,235.0,8.142857142857142,-2.103174603174604,54.46428571428571,0.17857142857142858,0.0,0.009000000000000001,295.0,1,1,True,#a1a1a1,#f00
2014-02-01,2014,2,1,119.28571428571428,3.571428571428572,2.4404761904761902,55.654761904761905,0.0,0.0,0.01325,281.0,1,1,True,#ababab,#f00
2014-02-02,2014,2,2,113.44827586206895,3.310344827586207,3.8697318007662833,80.55555555555553,0.0,0.0,0.01125,267.0,0,1,False,#b4b4b4,#f00
2014-02-03,2014,2,3,163.92857142857142,11.678571428571427,2.1230158730158726,88.59126984126979,0.75,1.17,0.01575,303.0,1,1,True,#9c9c9c,#f00
2014-02-04,2014,2,4,131.07142857142858,5.607142857142856,-2.5,81.05158730158729,2.0,0.0,0.019500000000000003,321.0,1,1,True,#909090,#f00
2014-02-05,2014,2,5,125.625,9.0,-0.01736111111111116,90.97222222222216,1.46875,1.43,0.01925,263.0,0,1,False,#b7b7b7,#f00
2014-02-06,2014,2,6,292.5,9.5,-2.301587301587301,75.89285714285714,1.5714285714285714,0.0,0.0245,299.0,1,1,True,#9e9e9e,#f00
2014-02-07,2014,2,7,249.28571428571428,9.535714285714286,-3.055555555555556,70.33730158730158,2.2857142857142856,0.0,0.024,279.0,1,1,True,#acacac,#f00
2014-02-08,2014,2,8,261.07142857142856,6.7142857142857135,-3.948412698412697,52.77777777777778,2.25,0.0,0.02375,257.0,0,1,False,#bbb,#f00
2014-02-09,2014,2,9,152.14285714285714,5.0,-4.3650793650793664,59.82142857142858,2.0357142857142856,0.1,0.0245,254.0,0,1,False,#bdbdbd,#f00
2014-02-10,2014,2,10,269.31034482758616,9.689655172413792,-4.348659003831418,70.49808429118771,2.4482758620689653,0.0,0.03225,368.0,1,0,False,#707070,#00f
2014-02-11,2014,2,11,360.0,9.535714285714286,-6.011904761904763,53.57142857142857,2.4642857142857144,0.0,0.0305,316.0,1,0,False,#939393,#00f
2014-02-12,2014,2,12,268.2142857142857,10.107142857142858,-7.857142857142858,61.309523809523824,2.2857142857142856,0.0,0.02233333333333333,275.0,1,1,True,#afafaf,#f00
2014-02-13,2014,2,13,25.517241379310345,17.206896551724142,-2.1647509578544057,90.51724137931032,3.2758620689655173,1.78,0.02633333333333333,191.0,0,0,True,#e8e8e8,#00f
2014-02-14,2014,2,14,245.5555555555556,20.259259259259263,1.8312757201646093,78.80658436213989,4.407407407407407,0.3,0.032,245.0,0,0,True,#c3c3c3,#00f
2014-02-15,2014,2,15,132.75862068965515,9.034482758620687,0.7471264367816093,81.22605363984671,3.724137931034482,0.13,0.03366666666666667,245.0,0,0,True,#c3c3c3,#00f
2014-02-16,2014,2,16,292.85714285714283,13.964285714285715,-3.353174603174604,64.78174603174602,4.678571428571429,0.0,0.03266666666666667,262.0,0,1,False,#b7b7b7,#f00
2014-02-17,2014,2,17,272.5,9.107142857142858,-4.603174603174602,47.61904761904764,4.535714285714286,0.0,0.03166666666666667,353.0,1,1,True,#7a7a7a,#f00
2014-02-18,2014,2,18,148.33333333333334,5.7,-0.3888888888888887,72.5925925925926,4.2,0.16,0.018000000000000002,299.0,1,1,True,#9e9e9e,#f00
2014-02-19,2014,2,19,123.79310344827586,4.0344827586206895,1.9348659003831417,83.33333333333331,4.0,0.26,0.025666666666666667,248.0,0,0,True,#c1c1c1,#00f
2014-02-20,2014,2,20,232.14285714285717,5.5357142857142865,4.8015873015873,65.17857142857143,3.1785714285714284,0.03,0.02366666666666667,266.0,0,1,False,#b5b5b5,#f00
2014-02-21,2014,2,21,87.66666666666669,6.7,3.2037037037037037,95.55555555555551,2.7333333333333334,0.09,0.02266666666666667,232.0,0,0,True,#ccc,#00f
2014-02-22,2014,2,22,221.42857142857144,10.642857142857142,4.722222222222221,68.1547619047619,2.321428571428572,0.0,0.03066666666666666,245.0,0,1,False,#c3c3c3,#f00
2014-02-23,2014,2,23,98.21428571428572,3.2857142857142856,7.0436507936507935,52.48015873015874,1.1428571428571428,0.0,0.03366666666666667,257.0,0,1,False,#bbb,#f00
2014-02-24,2014,2,24,278.27586206896547,14.310344827586205,4.099616858237547,48.754789272030656,0.06896551724137931,0.0,0.037000000000000005,294.0,1,1,True,#a2a2a2,#f00
2014-02-25,2014,2,25,269.64285714285717,12.214285714285715,-1.6865079365079367,51.19047619047621,0.0,0.0,0.028333333333333325,300.0,1,1,True,#9e9e9e,#f00
2014-02-26,2014,2,26,262.0689655172414,10.24137931034483,-2.4521072796934864,55.65134099616858,0.0,0.03,0.029666666666666664,280.0,1,1,True,#ababab,#f00
2014-02-27,2014,2,27,211.03448275862067,10.482758620689657,-4.25287356321839,39.75095785440613,0.0,0.0,0.03166666666666667,278.0,1,0,False,#adadad,#00f
2014-02-28,2014,2,28,352.8571428571428,11.357142857142858,-8.313492063492065,32.53968253968255,0.0,0.0,0.031,253.0,0,0,True,#bebebe,#00f
2014-03-01,2014,3,1,219.28571428571428,4.071428571428571,-3.472222222222221,45.83333333333333,0.0,0.0,0.023,225.0,0,1,False,#d1d1d1,#f00
2014-03-02,2014,3,2,226.78571428571428,4.892857142857143,2.242063492063492,56.15079365079366,0.0,0.0,0.0305,238.0,0,1,False,#c8c8c8,#f00
2014-03-03,2014,3,3,334.64285714285717,13.571428571428573,-3.5714285714285725,48.80952380952381,0.0,0.04,0.02875,353.0,1,0,False,#7a7a7a,#00f
2014-03-04,2014,3,4,205.35714285714286,8.107142857142858,-6.726190476190474,38.59126984126985,0.0,0.0,0.01925,321.0,1,1,True,#909090,#f00
2014-03-05,2014,3,5,135.35714285714286,4.928571428571429,-0.4761904761904762,31.25000000000001,0.0,0.0,0.02925,304.0,1,1,True,#9b9b9b,#f00
2014-03-06,2014,3,6,157.5,11.785714285714285,-4.285714285714287,48.51190476190477,0.0,0.0,0.03025,305.0,1,0,False,#9a9a9a,#00f
2014-03-07,2014,3,7,43.92857142857143,9.857142857142858,-0.8531746031746028,66.36904761904759,0.0,0.0,0.02225,265.0,0,1,False,#b5b5b5,#f00
2014-03-08,2014,3,8,285.17241379310343,8.620689655172415,6.3409961685823735,58.33333333333333,0.0,0.0,0.0405,249.0,0,1,False,#c0c0c0,#f00
2014-03-09,2014,3,9,308.57142857142856,12.464285714285715,6.13095238095238,36.90476190476192,0.0,0.0,0.04225,298.0,1,1,True,#9f9f9f,#f00
2014-03-10,2014,3,10,260.0,8.928571428571429,5.912698412698412,36.904761904761905,0.0,0.0,0.02575,400.0,1,1,True,#5a5a5a,#f00
2014-03-11,2014,3,11,206.07142857142856,7.4642857142857135,10.932539682539685,47.12301587301586,0.0,0.0,0.041250000000000016,349.0,1,1,True,#7d7d7d,#f00
2014-03-12,2014,3,12,116.55172413793105,5.241379310344827,11.398467432950193,68.00766283524904,0.0,0.35,0.0315,371.0,1,1,True,#6e6e6e,#f00
2014-03-13,2014,3,13,296.7857142857143,23.42857142857143,-1.567460317460318,49.0079365079365,0.0,0.0,0.03175,328.0,1,1,True,#8b8b8b,#f00
2014-03-14,2014,3,14,265.7142857142857,10.714285714285714,-0.5952380952380951,26.289682539682538,0.0,0.0,0.02425,352.0,1,1,True,#7b7b7b,#f00
2014-03-15,2014,3,15,225.35714285714286,14.714285714285715,9.821428571428571,31.34920634920636,0.0,0.0,0.0405,302.0,1,1,True,#9c9c9c,#f00
2014-03-16,2014,3,16,316.42857142857144,14.678571428571427,3.4523809523809517,26.38888888888889,0.0,0.0,0.035,319.0,1,1,True,#919191,#f00
2014-03-17,2014,3,17,108.27586206896551,13.724137931034482,-1.7816091954022988,28.2567049808429,0.0,0.0,0.02875,422.0,1,1,True,#4b4b4b,#f00
2014-03-18,2014,3,18,109.28571428571428,8.035714285714286,0.21825396825396806,36.70634920634921,0.0,0.0,0.03333333333333333,446.0,1,1,True,#3b3b3b,#f00
2014-03-19,2014,3,19,86.89655172413794,8.620689655172415,3.160919540229885,77.68199233716473,0.0,0.92,0.024333333333333332,362.0,1,1,True,#747474,#f00
2014-03-20,2014,3,20,275.0,14.107142857142858,7.9563492063492065,68.45238095238095,0.0,0.0,0.036000000000000004,350.0,1,1,True,#7c7c7c,#f00
2014-03-21,2014,3,21,275.35714285714283,14.964285714285715,7.103174603174603,28.76984126984127,0.0,0.0,0.04025,348.0,1,1,True,#7d7d7d,#f00
2014-03-22,2014,3,22,160.35714285714286,11.535714285714285,10.019841269841269,35.218253968253954,0.0,0.0,0.0405,325.0,1,1,True,#8d8d8d,#f00
2014-03-23,2014,3,23,312.85714285714283,12.392857142857142,5.694444444444442,36.210317460317455,0.0,0.0,0.035750000000000004,374.0,1,1,True,#6c6c6c,#f00
2014-03-24,2014,3,24,340.68965517241384,14.344827586206891,-1.8199233716475087,28.927203065134112,0.0,0.0,0.032,429.0,1,0,False,#474747,#00f
2014-03-25,2014,3,25,163.92857142857142,6.25,-0.07936507936507968,37.003968253968246,0.0,0.0,0.032,400.0,1,1,True,#5a5a5a,#f00
2014-03-26,2014,3,26,245.0,20.0,1.111111111111111,35.714285714285715,0.0,0.0,0.038000000000000006,367.0,1,1,True,#707070,#f00
2014-03-27,2014,3,27,275.7142857142857,10.964285714285712,-0.4166666666666669,26.58730158730159,0.0,0.0,0.027000000000000003,302.0,1,1,True,#9c9c9c,#f00
2014-03-28,2014,3,28,221.78571428571428,9.285714285714286,7.896825396825394,63.492063492063494,0.0,0.04,0.01875,354.0,1,1,True,#797979,#f00
2014-03-29,2014,3,29,95.0,7.928571428571429,10.178571428571429,84.7222222222222,0.0,1.81,0.02825,296.0,1,1,True,#a0a0a0,#f00
2014-03-30,2014,3,30,145.33333333333334,16.166666666666668,7.8888888888888875,93.51851851851843,0.0,0.35,0.03,344.0,1,1,True,#808080,#f00
2014-03-31,2014,3,31,297.0,17.5,6.759259259259258,73.24074074074075,0.0,0.16,0.035500000000000004,409.0,1,0,False,#545454,#00f
2014-04-01,2014,4,1,279.64285714285717,7.9642857142857135,8.214285714285714,51.48809523809522,0.0,0.0,0.03666666666666667,358.0,1,1,True,#777,#f00
2014-04-02,2014,4,2,228.92857142857144,3.1071428571428568,7.460317460317461,78.7698412698413,0.0,0.0,0.011333333333333334,332.0,1,1,True,#888,#f00
2014-04-03,2014,4,3,130.0,4.535714285714286,10.952380952380953,48.51190476190475,0.0,0.07,0.033,329.0,1,1,True,#8a8a8a,#f00
2014-04-04,2014,4,4,91.78571428571428,7.428571428571429,7.063492063492062,79.26587301587303,0.0,0.21,0.0295,329.0,1,1,True,#8a8a8a,#f00
2014-04-05,2014,4,5,216.07142857142856,14.607142857142858,8.194444444444445,68.1547619047619,0.0,0.0,0.037000000000000005,298.0,1,1,True,#9f9f9f,#f00
2014-04-06,2014,4,6,307.5,9.571428571428571,7.599206349206349,32.341269841269835,0.0,0.0,0.0425,321.0,1,1,True,#909090,#f00
2014-04-07,2014,4,7,117.24137931034485,5.344827586206896,7.7394636015325675,66.76245210727967,0.0,0.52,0.0345,419.0,1,1,True,#4d4d4d,#f00
2014-04-08,2014,4,8,175.86206896551724,10.0,12.183908045977011,78.35249042145597,0.0,0.34,0.03875000000000002,328.0,1,1,True,#8b8b8b,#f00
2014-04-09,2014,4,9,386.4285714285714,13.142857142857142,12.063492063492065,35.11904761904762,0.0,0.0,0.04275,367.0,1,0,False,#707070,#00f
2014-04-10,2014,4,10,284.0,9.466666666666667,11.129629629629626,22.03703703703703,0.0,0.0,0.0435,301.0,1,1,True,#9d9d9d,#f00
2014-04-11,2014,4,11,277.85714285714283,10.714285714285714,16.587301587301592,33.63095238095238,0.0,0.0,0.043,263.0,0,1,False,#b7b7b7,#f00
2014-04-12,2014,4,12,270.3448275862069,6.931034482758621,16.49425287356322,41.858237547892735,0.0,0.0,0.04775,271.0,1,1,True,#b1b1b1,#f00
2014-04-13,2014,4,13,204.28571428571428,8.607142857142858,17.63888888888889,45.13888888888889,0.0,0.0,0.046250000000000006,289.0,1,1,True,#a5a5a5,#f00
2014-04-14,2014,4,14,191.42857142857144,15.035714285714285,20.91269841269841,56.4484126984127,0.0,0.0,0.033,311.0,1,1,True,#969696,#f00
2014-04-15,2014,4,15,220.32258064516128,14.258064516129036,17.186379928315414,84.58781362007171,0.0,0.71,0.03066666666666666,305.0,1,1,True,#9a9a9a,#f00
2014-04-16,2014,4,16,348.62068965517244,16.275862068965516,4.061302681992337,52.8735632183908,0.0,0.05,0.038000000000000006,264.0,0,0,True,#b6b6b6,#00f
2014-04-17,2014,4,17,152.5,10.178571428571429,5.07936507936508,49.503968253968246,0.0,0.0,0.041,291.0,1,1,True,#a4a4a4,#f00
2014-04-18,2014,4,18,187.14285714285717,6.107142857142858,5.3769841269841265,64.78174603174604,0.0,0.0,0.033,287.0,1,1,True,#a7a7a7,#f00
2014-04-19,2014,4,19,265.0,7.571428571428571,10.912698412698417,38.49206349206347,0.0,0.0,0.0495,243.0,0,1,False,#c4c4c4,#f00
2014-04-20,2014,4,20,148.21428571428572,10.25,10.93253968253968,29.960317460317462,0.0,0.0,0.044750000000000005,260.0,0,1,False,#b9b9b9,#f00
2014-04-21,2014,4,21,146.07142857142858,4.321428571428571,10.07936507936508,42.757936507936506,0.0,0.0,0.0325,314.0,1,1,True,#949494,#f00
2014-04-22,2014,4,22,254.64285714285717,8.035714285714286,14.920634920634926,61.60714285714287,0.0,0.01,0.03475,253.0,0,1,False,#bebebe,#f00
2014-04-23,2014,4,23,314.64285714285717,17.857142857142858,13.869047619047615,51.091269841269856,0.0,0.0,0.035250000000000004,283.0,1,1,True,#a9a9a9,#f00
2014-04-24,2014,4,24,320.0,19.892857142857142,10.674603174603174,9.226190476190482,0.0,0.0,0.047,270.0,1,1,True,#b2b2b2,#f00
2014-04-25,2014,4,25,196.66666666666663,8.866666666666667,11.518518518518515,12.129629629629624,0.0,0.02,0.038,288.0,1,0,False,#a6a6a6,#00f
2014-04-26,2014,4,26,163.66666666666666,8.333333333333334,11.870370370370367,70.27777777777779,0.0,0.92,0.04175,220.0,0,1,False,#d4d4d4,#f00
2014-04-27,2014,4,27,315.7142857142857,12.607142857142858,11.468253968253968,53.17460317460318,0.0,0.0,0.035,234.0,0,1,False,#cacaca,#f00
